Date,^GSPC,GE,IBM
1981-01-23,130.22999572753906,0.005370985716581345,1.9407198429107666
1981-01-26,129.83999633789062,0.0054927971214056015,1.9407198429107666
1981-01-27,131.1199951171875,0.005526020657271147,1.955649495124817
1981-01-28,130.33999633789062,0.005503872409462929,1.9295226335525513
1981-01-29,130.24000549316406,0.0054485006257891655,1.9369876384735107
1981-01-30,129.5500030517578,0.005426351446658373,1.9220595359802246
1981-02-02,126.91000366210938,0.005370985716581345,1.892202377319336
1981-02-03,128.4600067138672,0.005382057279348373,1.9183272123336792
1981-02-04,128.58999633789062,0.005359908565878868,1.92579185962677
1981-02-05,129.6300048828125,0.005437428131699562,1.9366862773895264
1981-02-06,130.60000610351562,0.0054927971214056015,1.9442509412765503
1981-02-09,129.27000427246094,0.005537095014005899,1.921555519104004
1981-02-10,129.24000549316406,0.005592464003711939,1.9064244031906128
1981-02-11,128.24000549316406,0.005559243727475405,1.8950774669647217
1981-02-12,127.4800033569336,0.005526020657271147,1.8685978651046753
1981-02-13,126.9800033569336,0.005437428131699562,1.8685978651046753
1981-02-17,127.80999755859375,0.005470647942274809,1.8761643171310425
1981-02-18,128.47999572753906,0.005559243727475405,1.8761643171310425
1981-02-19,126.61000061035156,0.005537095014005899,1.8534680604934692
1981-02-20,126.58000183105469,0.005603542551398277,1.8307726383209229
1981-02-23,127.3499984741211,0.005736431572586298,1.8761643171310425
1981-02-24,127.38999938964844,0.005802875850349665,1.879946231842041
1981-02-25,128.52000427246094,0.005935762543231249,1.9442509412765503
1981-02-26,130.10000610351562,0.00596899027004838,1.9593809843063354
1981-02-27,131.27000427246094,0.005913620349019766,1.9442509412765503
1981-03-02,132.00999450683594,0.005880044773221016,1.9253370761871338
1981-03-03,130.55999755859375,0.005846446380019188,1.8912941217422485
1981-03-04,130.86000061035156,0.005880044773221016,1.8723814487457275
1981-03-05,129.92999267578125,0.005835245363414288,1.8761643171310425
1981-03-06,129.85000610351562,0.0058240448124706745,1.8723814487457275
1981-03-09,131.1199951171875,0.006003246642649174,1.9064244031906128
1981-03-10,130.4600067138672,0.006025642156600952,1.8912941217422485
1981-03-11,129.9499969482422,0.005958442576229572,1.8837298154830933
1981-03-12,133.19000244140625,0.006070442032068968,1.9366862773895264
1981-03-13,133.11000061035156,0.006003246642649174,1.913989782333374
1981-03-16,134.67999267578125,0.006137643940746784,1.9555975198745728
1981-03-17,133.9199981689453,0.00603684363886714,1.9442509412765503
